YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,NCHILD,NCHLT5,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCWAGE,VETSTAT,VETSTATD,EDUCDC,HSDIP,COLDIP,WHITE,BLACK,HISPANIC,MARRIED,FEMALE,VET,HSDIP-EDUCDC,COLDIP-EDUCDC,AGESQ,INCWAGE_LOG
2022,202201,862909,2022001234206,27081.6,2022008629091,100334,1,1,27081.6,3,2,1,36,1,1,100,0,0,11,114,1,10,200000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1296,12.206072645530174
2022,202201,862909,2022001234206,27081.6,2022008629091,100334,1,2,23857.6,3,2,2,31,1,1,100,0,0,11,114,1,10,70000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,961,11.156250521031495
2022,202201,866294,2022001370478,11767.6,2022008662941,120434,1,1,11767.6,4,2,1,29,1,1,100,0,0,11,114,1,10,13000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,841,9.472704636443673
2022,202201,866294,2022001370478,11767.6,2022008662941,120434,1,2,10316.8,4,2,2,28,1,1,100,0,0,11,114,1,10,27000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,784,10.203592144986466
2022,202201,866616,2022001381881,12251.2,2022008666161,110534,1,2,9994.4,2,0,2,44,1,1,100,0,0,11,114,1,10,100000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1936,11.512925464970229
2022,202201,867100,2022001401878,26114.4,2022008671001,60334,1,1,26275.6,0,0,2,45,4,1,100,4,423,11,114,1,10,190000,1,11,18.0,0,1,1,0,1,0,1,0,0.0,18.0,2025,12.154779351142624
2022,202201,867906,2022001434697,8221.2,2022008679061,210434,1,1,8221.2,1,0,1,50,1,1,100,0,0,11,114,1,10,280000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,2500,12.542544882151386
2022,202201,867906,2022001434697,8221.2,2022008679061,210434,1,2,8543.6,1,0,2,55,1,1,100,0,0,11,114,1,10,30000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3025,10.308952660644293
2022,202201,868067,2022001441617,13702.0,2022008680671,90334,1,1,13702.0,2,0,2,46,1,6,670,0,0,11,114,1,10,100000,1,11,18.0,0,1,0,0,0,1,1,0,0.0,18.0,2116,11.512925464970229
2022,202201,875966,2022001154287,24502.4,2022008759661,100135,1,2,20150.0,1,1,1,43,1,1,100,0,0,11,114,1,10,70000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1849,11.156250521031495
2022,202201,876288,2022001208947,17087.2,2022008762881,50035,1,1,17087.2,2,0,2,41,1,1,100,0,0,11,114,1,10,69000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1681,11.141861783579396
2022,202201,876288,2022001208947,17087.2,2022008762881,50035,1,2,14991.6,2,0,1,40,1,1,100,0,0,11,114,1,10,367000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1600,12.813117127036707
2022,202201,876450,2022001239711,2579.2,2022008764501,50035,1,1,2579.2,0,0,2,56,1,1,100,0,0,11,114,1,10,105000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3136,11.56171562913966
2022,202201,876611,2022001266286,5803.2,2022008766111,50035,1,1,5964.4,2,0,2,46,1,1,100,0,0,11,114,1,10,85000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,2116,11.350406535472453
2022,202201,876933,2022001328528,6770.4,2022008769331,90035,1,1,6931.6,2,0,2,41,1,1,100,0,0,11,114,1,10,80000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1681,11.289781913656018
2022,202201,892408,2022000027221,14024.4,2022008924081,410836,1,2,18860.4,2,0,1,48,1,7,700,0,0,11,114,1,10,400000,1,11,18.0,0,1,0,0,0,1,0,0,0.0,18.0,2304,12.89921982609012
2022,202201,893053,2022000039362,16603.6,2022008930531,440136,1,1,16603.6,1,0,1,51,1,1,100,0,0,11,114,1,10,90000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,2601,11.407564949312402
2022,202201,893053,2022000039362,16603.6,2022008930531,440136,1,2,17087.2,1,0,2,51,1,1,100,0,0,11,114,1,10,100000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,2601,11.512925464970229
2022,202201,894665,2022000069565,52067.6,2022008946651,330136,1,1,52067.6,1,0,2,42,1,1,100,0,0,11,114,1,10,110000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1764,11.608235644774552
2022,202201,895632,2022000087425,17087.2,2022008956321,412136,1,1,16926.0,0,0,1,55,6,1,100,0,0,11,114,1,10,130000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,3025,11.77528972943772
2022,202201,896277,2022000099162,14185.6,2022008962771,430336,1,1,14185.6,0,0,1,51,1,1,100,0,0,11,114,1,10,400000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,2601,12.89921982609012
2022,202201,897567,2022000122207,13702.0,2022008975671,280336,1,1,13702.0,3,0,1,41,1,8,826,0,0,11,114,1,10,122000,1,11,18.0,0,1,0,0,0,1,0,0,0.0,18.0,1681,11.711776323715394
2022,202201,897567,2022000122207,13702.0,2022008975671,280336,1,2,12251.2,3,0,2,43,1,8,826,0,0,11,114,1,10,75000,1,11,18.0,0,1,0,0,0,1,1,0,0.0,18.0,1849,11.225243392518447
2022,202201,901758,2022000198877,15314.0,2022009017581,240336,1,2,15797.6,0,0,2,34,1,1,100,0,0,11,114,1,10,100000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1156,11.512925464970229
2022,202201,903370,2022000228072,8704.8,2022009033701,190036,1,1,8704.8,4,0,2,47,1,1,100,0,0,11,114,1,10,67000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,2209,11.112447898373103
2022,202201,904337,2022000245287,15636.4,2022009043371,311036,1,2,21600.8,2,1,1,35,1,8,826,4,426,11,114,1,10,165000,1,11,18.0,0,1,0,0,1,1,0,0,0.0,18.0,1225,12.013700752882718
2022,202201,905143,2022000260753,17570.8,2022009051431,430236,1,1,17570.8,0,0,2,34,6,4,400,0,0,11,114,1,10,73000,1,11,18.0,0,1,0,0,0,0,1,0,0.0,18.0,1156,11.198214720130528
2022,202201,906755,2022000290248,10155.6,2022009067551,321136,1,2,15314.0,0,0,1,59,1,8,826,0,0,11,114,1,10,130000,1,11,18.0,0,1,0,0,0,1,0,0,0.0,18.0,3481,11.77528972943772
2022,202201,907078,2022000296244,16281.2,2022009070781,440736,1,1,16120.0,1,0,2,60,1,8,826,2,200,11,114,1,10,32000,1,11,18.0,0,1,0,0,1,1,1,0,0.0,18.0,3600,10.373491181781864
2022,202201,907239,2022000299020,24502.4,2022009072391,416536,1,1,24663.6,0,0,2,48,6,8,826,0,0,11,114,1,10,200000,1,11,18.0,0,1,0,0,0,0,1,0,0.0,18.0,2304,12.206072645530174
2022,202201,907400,2022000301581,10961.6,2022009074001,331136,1,2,12896.0,0,0,2,61,1,1,100,0,0,11,114,1,10,52000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3721,10.858998997563564
2022,202201,907722,2022000307834,14024.4,2022009077221,20036,1,1,14024.4,2,0,2,42,4,1,100,0,0,11,114,1,10,72000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,1764,11.184421397998193
2022,202201,908206,2022000316730,18054.4,2022009082061,120736,1,1,18054.4,2,0,2,38,6,1,100,0,0,11,114,1,10,34000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,1444,10.4341158035983
2022,202201,909173,2022000334426,12090.0,2022009091731,100036,1,1,12090.0,0,0,1,64,1,1,100,0,0,11,114,1,10,125000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,4096,11.736069016284437
2022,202201,910140,2022000352413,10478.0,2022009101401,440936,1,1,10639.2,0,0,2,65,6,1,100,0,0,11,114,1,10,10400,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,4225,9.249561085129464
2022,202201,910302,2022000354997,8866.0,2022009103021,280336,1,1,8866.0,2,0,2,55,1,1,100,0,0,11,114,1,12,108000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3025,11.589886506106357
2022,202201,910624,2022000360607,14346.8,2022009106241,440836,1,1,14346.8,2,1,2,43,1,6,600,0,0,11,114,1,10,95000,1,11,18.0,0,1,0,0,0,1,1,0,0.0,18.0,1849,11.461632170582678
2022,202201,910946,2022000366463,10155.6,2022009109461,90536,1,1,10155.6,2,1,2,36,1,1,100,0,0,11,114,1,10,55000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1296,10.915088464214607
2022,202201,913042,2022000406893,16281.2,2022009130421,440236,1,4,12896.0,0,0,2,25,1,6,664,0,0,11,114,1,10,34000,1,11,18.0,0,1,0,0,0,1,1,0,0.0,18.0,625,10.4341158035983
2022,202201,915944,2022000460531,16603.6,2022009159441,310336,1,2,17409.6,3,2,2,37,1,1,100,0,0,11,114,1,10,275000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1369,12.524526376648708
2022,202201,916750,2022000475256,13863.2,2022009167501,440136,1,1,13702.0,0,0,1,43,6,6,620,0,0,11,114,1,10,100000,1,11,18.0,0,1,0,0,0,0,0,0,0.0,18.0,1849,11.512925464970229
2022,202201,917394,2022000486992,9994.4,2022009173941,260036,1,1,9833.2,0,0,2,33,6,1,100,0,0,11,114,1,10,35000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,1089,10.46310334047155
2022,202201,917878,2022000495711,15958.8,2022009178781,311036,1,1,16120.0,0,0,2,61,4,1,100,0,0,11,114,1,10,300000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,3721,12.611537753638338
2022,202201,918684,2022000510827,6770.4,2022009186841,431736,1,1,6770.4,0,0,1,34,4,1,100,0,0,11,114,1,10,25000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,1156,10.126631103850338
2022,202201,919812,2022000532084,12090.0,2022009198121,431436,1,1,12090.0,0,0,1,34,2,1,100,0,0,11,114,1,10,78000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1156,11.26446410567173
2022,202201,919812,2022000532084,12090.0,2022009198121,431436,1,2,8866.0,0,0,2,40,2,1,100,0,0,11,114,1,10,87000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1600,11.37366339763672
2022,202201,921424,2022000561510,24824.8,2022009214241,421236,1,1,24824.8,0,0,1,43,6,1,100,0,0,11,114,1,10,72000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,1849,11.184421397998193
2022,202201,923198,2022000593692,32401.2,2022009231981,431636,1,1,32401.2,1,1,1,37,1,2,200,0,0,11,114,1,10,24000,1,13,18.0,0,1,0,1,0,1,0,0,0.0,18.0,1369,10.085809109330082
2022,202201,924487,2022000617532,2579.2,2022009244871,10036,1,1,2579.2,1,1,2,33,6,1,100,0,0,11,114,1,10,30000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,1089,10.308952660644293
2022,202201,925132,2022000630137,28210.0,2022009251321,440336,1,1,28210.0,0,0,2,32,6,1,100,0,0,11,114,1,10,90000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,1024,11.407564949312402
2022,202201,926099,2022000647596,6770.4,2022009260991,280536,1,1,6770.4,0,0,1,60,6,8,801,0,0,11,114,1,10,36200,1,11,18.0,0,1,0,0,0,0,0,0,0.0,18.0,3600,10.496814397813862
2022,202201,927550,2022000674287,7415.2,2022009275501,220436,1,1,7415.2,0,0,2,29,6,1,100,0,0,11,114,1,10,45000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,841,10.714417768752456
2022,202201,927711,2022000677451,8382.4,2022009277111,431036,1,1,8382.4,2,0,1,41,1,4,400,0,0,11,114,1,10,165000,1,11,18.0,0,1,0,0,0,1,0,0,0.0,18.0,1681,12.013700752882718
2022,202201,930290,2022000724073,28693.6,2022009302901,330936,1,1,28693.6,0,0,2,59,1,1,100,0,0,11,114,1,10,160000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3481,11.982929094215963
2022,202201,931741,2022000751574,20311.2,2022009317411,416536,1,1,20311.2,1,1,1,39,1,1,100,0,0,11,114,1,10,200000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1521,12.206072645530174
2022,202201,931741,2022000751574,20311.2,2022009317411,416536,1,2,19827.6,1,1,2,37,1,1,100,0,0,11,114,1,10,200000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1369,12.206072645530174
2022,202201,933353,2022000782460,15314.0,2022009333531,430836,1,1,15314.0,0,0,2,27,6,1,100,0,0,11,114,1,10,37000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,729,10.51867319162636
2022,202201,933676,2022000787841,13379.6,2022009336761,10036,1,1,13379.6,1,0,2,61,4,1,100,0,0,11,114,1,10,68000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,3721,11.127262984158243
2022,202201,933837,2022000790788,13379.6,2022009338371,20036,1,1,13379.6,0,0,2,55,1,1,100,0,0,11,114,1,10,68000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3025,11.127262984158243
2022,202201,933998,2022000793648,6770.4,2022009339981,441236,1,1,6770.4,1,0,2,52,1,2,200,0,0,11,114,1,10,50000,1,11,18.0,0,1,0,1,0,1,1,0,0.0,18.0,2704,10.819778284410283
2022,202201,936094,2022000830565,16603.6,2022009360941,440636,1,1,16603.6,0,0,2,44,4,7,700,0,0,11,114,1,10,65000,1,11,18.0,0,1,0,0,0,0,1,0,0.0,18.0,1936,11.082142548877775
2022,202201,938028,2022000865840,9510.8,2022009380281,440236,1,1,9510.8,1,1,2,35,1,8,812,0,0,11,114,1,10,75000,1,11,18.0,0,1,0,0,0,1,1,0,0.0,18.0,1225,11.225243392518447
2022,202201,939962,2022000901791,23212.8,2022009399621,320936,1,2,23051.6,0,0,2,28,6,1,100,0,0,11,114,1,10,39000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,784,10.571316925111784
2022,202201,940285,2022000907401,16120.0,2022009402851,440136,1,1,16120.0,0,0,2,51,1,6,620,0,0,11,114,1,10,147000,1,11,18.0,0,1,0,0,0,1,1,0,0.0,18.0,2601,11.898187865760873
2022,202201,940285,2022000907401,16120.0,2022009402851,440136,1,2,17732.0,0,0,1,37,1,2,200,0,0,11,114,1,10,150000,1,11,18.0,0,1,0,1,0,1,0,0,0.0,18.0,1369,11.918390573078392
2022,202201,940607,2022000912816,85436.0,2022009406071,416536,1,1,85274.8,0,0,1,30,6,8,826,0,0,11,114,1,10,150000,1,11,18.0,0,1,0,0,0,0,0,0,0.0,18.0,900,11.918390573078392
2022,202201,941252,2022000923818,14991.6,2022009412521,280336,1,1,15152.8,0,0,2,62,1,1,100,0,0,11,114,1,10,92000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3844,11.429543856031177
2022,202201,941413,2022000926598,13218.4,2022009414131,290336,1,2,13379.6,2,0,2,42,1,1,100,0,0,11,114,1,10,55000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1764,10.915088464214607
2022,202201,943348,2022000962855,6609.2,2022009433481,240336,1,1,6609.2,3,1,1,34,1,6,620,0,0,11,114,1,10,135000,1,11,18.0,0,1,0,0,0,1,0,0,0.0,18.0,1156,11.813030057420567
2022,202201,943348,2022000962855,6609.2,2022009433481,240336,1,2,5642.0,3,1,2,35,1,6,620,0,0,11,114,1,10,80000,1,11,18.0,0,1,0,0,0,1,1,0,0.0,18.0,1225,11.289781913656018
2022,202201,944637,2022000986206,16764.8,2022009446371,90136,1,1,16926.0,1,0,2,40,1,1,100,0,0,11,114,1,10,61000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1600,11.018629143155449
2022,202201,946249,2022001016611,19344.0,2022009462491,90136,1,2,15314.0,1,1,2,33,6,1,100,0,0,11,114,1,10,89000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,1089,11.396391648714276
2022,202201,947378,2022001037463,15475.2,2022009473781,240436,1,2,11606.4,1,1,2,30,1,1,100,0,0,11,114,1,10,52000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,900,10.858998997563564
2022,202201,951891,2022001118907,10800.4,2022009518911,190036,1,1,10800.4,0,0,1,30,6,1,100,0,0,11,114,1,10,31000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,900,10.341742483467284
2022,202201,952375,2022001127877,17248.4,2022009523751,431336,1,1,17248.4,0,0,1,27,6,1,100,0,0,11,114,1,10,75000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,729,11.225243392518447
2022,202201,953664,2022001150705,18699.2,2022009536641,430936,1,1,18538.0,0,0,2,31,6,1,100,0,0,11,114,1,10,30000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,961,10.308952660644293
2022,202201,955276,2022001181063,9027.2,2022009552761,320936,1,1,9027.2,1,0,2,55,4,1,100,0,0,11,114,1,10,51000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,3025,10.839580911706463
2022,202201,959306,2022001253642,10478.0,2022009593061,321036,1,1,10316.8,1,1,2,37,1,1,100,0,0,11,114,1,10,90000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1369,11.407564949312402
2022,202201,959306,2022001253642,10478.0,2022009593061,321036,1,2,11767.6,1,1,1,39,1,1,100,0,0,11,114,1,10,90000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1521,11.407564949312402
2022,202201,960918,2022001282213,8221.2,2022009609181,320836,1,3,8543.6,0,0,2,35,1,1,100,0,0,11,114,1,10,98000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1225,11.49272275765271
2022,202201,965271,2022001361492,14508.0,2022009652711,170036,1,1,14508.0,2,1,1,36,1,1,100,0,0,11,114,1,10,240000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1296,12.388394202324129
2022,202201,965271,2022001361492,14508.0,2022009652711,170036,1,2,20633.6,2,1,2,40,1,1,100,0,0,11,114,1,10,78000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1600,11.26446410567173
2022,202201,968495,2022001419600,4513.6,2022009684951,40236,1,2,8060.0,0,0,1,51,1,1,100,0,0,11,114,1,10,80000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,2601,11.289781913656018
2022,202201,968817,2022001425199,12573.6,2022009688171,411236,1,1,12573.6,2,0,1,55,1,8,811,0,0,11,114,1,10,100000,1,11,18.0,0,1,0,0,0,1,0,0,0.0,18.0,3025,11.512925464970229
2022,202201,968817,2022001425199,12573.6,2022009688171,411236,1,2,15636.4,2,0,2,52,1,1,100,0,0,11,114,1,10,8000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,2704,8.987196820661973
2022,202201,978973,2022000060430,19666.4,2022009789731,500337,1,1,19666.4,2,0,1,47,1,2,200,0,0,11,114,1,10,160000,2,20,18.0,0,1,0,1,0,1,0,1,0.0,18.0,2209,11.982929094215963
2022,202201,979456,2022000076401,11606.4,2022009794561,410137,1,1,11606.4,0,0,2,56,1,1,100,0,0,11,114,1,12,77000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3136,11.251560700835821
2022,202201,982358,2022000172268,18860.4,2022009823581,150037,1,2,16764.8,0,0,1,59,1,1,100,0,0,11,114,1,10,100000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,3481,11.512925464970229
2022,202201,982680,2022000181769,9672.0,2022009826801,360037,1,2,5964.4,0,0,2,45,6,1,100,4,450,11,114,1,10,100000,1,11,18.0,0,1,1,0,1,0,1,0,0.0,18.0,2025,11.512925464970229
2022,202201,983164,2022000197734,13863.2,2022009831641,120737,1,1,13863.2,2,0,1,50,1,1,100,0,0,11,114,1,10,200000,2,20,18.0,0,1,1,0,0,1,0,1,0.0,18.0,2500,12.206072645530174
2022,202201,985743,2022000280553,12573.6,2022009857431,500237,1,1,12573.6,0,0,2,42,6,2,200,0,0,11,114,1,12,57000,1,11,18.0,0,1,0,1,0,0,1,0,0.0,18.0,1764,10.950806546816688
2022,202201,987194,2022000327653,6448.0,2022009871941,390037,1,2,7898.8,2,0,2,41,1,3,361,4,413,11,114,1,10,35600,1,11,18.0,0,1,0,0,1,1,1,0,0.0,18.0,1681,10.480100916840122
2022,202201,987355,2022000332631,20472.4,2022009873551,310137,1,1,20472.4,0,0,1,42,3,1,100,0,0,11,114,1,10,58000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,1764,10.968198289528557
2022,202201,989451,2022000402409,10961.6,2022009894511,530137,1,1,11122.8,0,0,2,62,6,1,100,0,0,11,114,1,12,21200,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,3844,9.961756460660103
2022,202201,994448,2022000566325,13540.8,2022009944481,150037,1,1,13379.6,0,0,1,25,6,1,100,0,0,11,114,1,10,47000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,625,10.757902880692196
2022,202201,997188,2022000652160,37398.4,2022009971881,350037,1,1,37398.4,1,0,1,59,1,1,100,0,0,11,114,1,10,543000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,3481,13.204864598916073
2022,202201,999768,2022000739475,17087.2,2022009997681,120537,1,2,15475.2,2,2,2,30,1,1,100,0,0,11,114,1,10,50000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,900,10.819778284410283
2022,202201,1001702,2022000802970,13057.2,2022010017021,170137,1,1,13057.2,0,0,1,65,5,1,100,0,0,11,114,1,10,25000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,4225,10.126631103850338
2022,202201,1001863,2022000808610,14991.6,2022010018631,420037,1,1,14991.6,0,0,2,28,4,1,100,0,0,11,114,1,10,24000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,784,10.085809109330082
2022,202201,1003314,2022000855518,13702.0,2022010033141,140037,1,1,13702.0,1,0,2,29,6,2,200,0,0,11,114,1,10,60000,1,11,18.0,0,1,0,1,0,0,1,0,0.0,18.0,841,11.002099841204238
2022,202201,1004765,2022000903603,18215.6,2022010047651,530137,1,1,18054.4,2,0,1,48,1,2,200,0,0,11,114,1,10,60000,1,11,18.0,0,1,0,1,0,1,0,0,0.0,18.0,2304,11.002099841204238
2022,202201,1004765,2022000903603,18215.6,2022010047651,530137,1,2,22084.4,2,0,2,43,1,2,200,0,0,11,114,1,10,92000,1,11,18.0,0,1,0,1,0,1,1,0,0.0,18.0,1849,11.429543856031177
2022,202201,1005248,2022000919364,23051.6,2022010052481,320037,1,1,23051.6,2,0,1,49,1,1,100,0,0,11,114,1,10,127000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,2401,11.751942365440728
2022,202201,1008311,2022001018553,14991.6,2022010083111,450137,1,2,9349.6,0,0,1,32,1,1,100,0,0,11,114,1,10,38000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1024,10.545341438708522
2022,202201,1012180,2022001143136,14185.6,2022010121801,20037,1,2,10639.2,1,1,1,37,1,1,100,0,0,11,114,1,10,50000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1369,10.819778284410283
2022,202201,1012664,2022001158708,7092.8,2022010126641,170437,1,1,7254.0,1,0,2,43,1,1,100,0,0,11,114,1,10,18000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,1849,9.798127036878302
2022,202201,1013308,2022001178968,14508.0,2022010133081,500337,1,2,6448.0,1,0,2,38,6,3,314,0,0,11,114,1,10,35000,1,11,18.0,0,1,0,0,0,0,1,0,0.0,18.0,1444,10.46310334047155
2022,202201,1014114,2022001203906,9349.6,2022010141141,330037,1,2,10155.6,0,0,2,63,1,1,100,0,0,11,114,1,10,250000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3969,12.429216196844383
2022,202201,1014598,2022001219147,27565.2,2022010145981,120337,1,2,29177.2,0,0,2,29,1,1,100,2,200,11,114,1,10,11700,1,11,18.0,0,1,1,0,1,1,1,0,0.0,18.0,841,9.367344120785848
2022,202201,1015243,2022001241116,17893.2,2022010152431,120837,1,1,17893.2,2,0,2,52,1,1,100,0,0,11,114,1,10,15000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,2704,9.615805480084347
2022,202201,1019595,2022001381460,7576.4,2022010195951,90037,1,1,7576.4,0,0,1,60,4,1,100,0,0,11,114,1,10,5000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,3600,8.517193191416238
2022,202201,1019595,2022001381460,7576.4,2022010195951,90037,1,2,9672.0,0,0,2,53,6,1,100,0,0,11,114,1,10,80000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,2809,11.289781913656018
2022,202201,1019918,2022001392332,10316.8,2022010199181,320037,1,1,10316.8,1,0,2,34,6,8,845,1,100,11,114,1,10,24000,1,11,18.0,0,1,0,0,1,0,1,0,0.0,18.0,1156,10.085809109330082
2022,202201,1020885,2022001423548,14991.6,2022010208851,120137,1,2,22084.4,0,0,1,24,6,1,100,0,0,11,114,1,10,50000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,576,10.819778284410283
2022,202201,1032169,2022000034339,9672.0,2022010321691,110039,1,2,7737.6,1,0,2,59,1,1,100,0,0,11,114,1,10,48000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,3481,10.778956289890028
2022,202201,1040229,2022000266007,15152.8,2022010402291,341139,1,1,15152.8,1,0,2,49,1,1,100,0,0,11,114,1,10,20000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,2401,9.903487552536127
2022,202201,1040712,2022000279761,5480.8,2022010407121,80239,1,1,5480.8,2,0,2,47,4,1,100,0,0,11,114,1,10,82000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,2209,11.314474526246391
2022,202201,1040874,2022000284761,32884.8,2022010408741,70939,1,2,30144.4,0,0,1,30,6,1,100,0,0,11,114,1,10,59000,1,11,18.0,0,1,1,0,0,0,0,0,0.0,18.0,900,10.985292722887856
2022,202201,1043130,2022000348950,10316.8,2022010431301,70739,1,1,10316.8,0,0,1,34,6,6,610,0,0,11,114,1,10,200000,1,11,18.0,0,1,0,0,0,0,0,0,0.0,18.0,1156,12.206072645530174
2022,202201,1043453,2022000358464,33046.0,2022010434531,60239,1,1,32884.8,0,0,2,43,6,8,826,4,498,11,114,1,10,22800,1,11,18.0,0,1,0,0,1,0,1,0,0.0,18.0,1849,10.034515814942532
2022,202201,1043775,2022000368252,2579.2,2022010437751,440039,1,1,2579.2,2,0,1,36,1,1,100,0,0,11,114,1,10,125000,1,11,18.0,0,1,1,0,0,1,0,0,0.0,18.0,1296,11.736069016284437
2022,202201,1047160,2022000462769,68832.4,2022010471601,110039,1,1,68832.4,0,0,2,46,4,1,100,0,0,11,114,1,10,88000,1,11,18.0,0,1,1,0,0,0,1,0,0.0,18.0,2116,11.385092093460344
2022,202201,1050546,2022000563983,6448.0,2022010505461,260039,1,1,6448.0,1,0,1,49,1,1,100,0,0,11,114,1,10,55000,2,20,18.0,0,1,1,0,0,1,0,1,0.0,18.0,2401,10.915088464214607
2022,202201,1050546,2022000563983,6448.0,2022010505461,260039,1,2,7576.4,1,0,2,45,1,1,100,0,0,11,114,1,10,95000,1,11,18.0,0,1,1,0,0,1,1,0,0.0,18.0,2025,11.461632170582678
